 Date , a , c , x , y , Treatment , d1 , d2 , chi1_1 , chi1_2 , chi1_3 , chi1_4 , chi2_1 , chi2_2 , chi2_3 , chi2_4 , ugroupid , uid , upartnerid , Session , Period , Subject , Group , ActionAB , ActionCD , NumAC , NumAD , NumBC , NumBD , CountAC , CountAD , CountBC , CountBD , Partner , partnerAB , partnerCD , NumCorrectNGQ , correctNGQ_1 , correctNGQ_2 , correctNGQ_3 , correctNGQ_4 , correctNGQ_5 , correctNGQ_6 , correctNGQ_7 , invest1_1 , invest1_2 , invest1_3 , invest1_4 , invest2_1_1 , invest2_1_2 , invest2_1_3 , invest2_1_4 , invest2_2_1 , invest2_2_2 , invest2_2_3 , invest2_2_4 , NumCorrectLT1Q , correctLT1Q_1 , correctLT1Q_2 , correctLT1Q_3 , NumCorrectLT2Q , correctLT2Q_1 , correctLT2Q_2 , 
20150226.0000000000 ,10.0000000000 ,56.0000000000 ,100.0000000000 ,160.0000000000 ,2.0000000000 ,50.0000000000 ,0.0000000000 ,2.2500000000 ,2.7500000000 ,3.5000000000 ,5.5000000000 ,2.2000000000 ,2.5000000000 ,3.0000000000 ,4.0000000000 ,20004.0000000000 ,20015.0000000000 ,20014.0000000000 ,2.0000000000 ,14.0000000000 ,15.0000000000 ,4.0000000000 ,0.0000000000 ,1.0000000000 ,0.0000000000 ,1.0000000000 ,2.0000000000 ,1.0000000000 ,14.0000000000 ,3.0000000000 ,21.0000000000 ,18.0000000000 ,14.0000000000 ,1.0000000000 ,1.0000000000 ,       NaN ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,       NaN ,0.0000000000 ,0.0000000000 ,0.0000000000 ,       NaN ,0.0000000000 ,0.0000000000 , 
20150226.0000000000 ,10.0000000000 ,56.0000000000 ,100.0000000000 ,160.0000000000 ,2.0000000000 ,50.0000000000 ,0.0000000000 ,2.2500000000 ,2.7500000000 ,3.5000000000 ,5.5000000000 ,2.2000000000 ,2.5000000000 ,3.0000000000 ,4.0000000000 ,20004.0000000000 ,20016.0000000000 ,20013.0000000000 ,2.0000000000 ,14.0000000000 ,16.0000000000 ,4.0000000000 ,1.0000000000 ,0.0000000000 ,0.0000000000 ,1.0000000000 ,2.0000000000 ,1.0000000000 ,14.0000000000 ,3.0000000000 ,21.0000000000 ,18.0000000000 ,13.0000000000 ,1.0000000000 ,0.0000000000 ,       NaN ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,       NaN ,0.0000000000 ,0.0000000000 ,0.0000000000 ,       NaN ,0.0000000000 ,0.0000000000 , 
20150226.0000000000 ,10.0000000000 ,56.0000000000 ,100.0000000000 ,160.0000000000 ,2.0000000000 ,50.0000000000 ,0.0000000000 ,2.2500000000 ,2.7500000000 ,3.5000000000 ,5.5000000000 ,2.2000000000 ,2.5000000000 ,3.0000000000 ,4.0000000000 ,20005.0000000000 ,20017.0000000000 ,20019.0000000000 ,2.0000000000 ,14.0000000000 ,17.0000000000 ,5.0000000000 ,1.0000000000 ,1.0000000000 ,1.0000000000 ,0.0000000000 ,0.0000000000 ,3.0000000000 ,6.0000000000 ,1.0000000000 ,21.0000000000 ,28.0000000000 ,19.0000000000 ,1.0000000000 ,1.0000000000 ,       NaN ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,       NaN ,0.0000000000 ,0.0000000000 ,0.0000000000 ,       NaN ,0.0000000000 ,0.0000000000 , 
20150226.0000000000 ,10.0000000000 ,56.0000000000 ,100.0000000000 ,160.0000000000 ,2.0000000000 ,50.0000000000 ,0.0000000000 ,2.2500000000 ,2.7500000000 ,3.5000000000 ,5.5000000000 ,2.2000000000 ,2.5000000000 ,3.0000000000 ,4.0000000000 ,20005.0000000000 ,20018.0000000000 ,20020.0000000000 ,2.0000000000 ,14.0000000000 ,18.0000000000 ,5.0000000000 ,1.0000000000 ,1.0000000000 ,1.0000000000 ,0.0000000000 ,0.0000000000 ,3.0000000000 ,6.0000000000 ,1.0000000000 ,21.0000000000 ,28.0000000000 ,20.0000000000 ,0.0000000000 ,0.0000000000 ,       NaN ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,       NaN ,0.0000000000 ,0.0000000000 ,0.0000000000 ,       NaN ,0.0000000000 ,0.0000000000 , 
20150226.0000000000 ,10.0000000000 ,56.0000000000 ,100.0000000000 ,160.0000000000 ,2.0000000000 ,50.0000000000 ,0.0000000000 ,2.2500000000 ,2.7500000000 ,3.5000000000 ,5.5000000000 ,2.2000000000 ,2.5000000000 ,3.0000000000 ,4.0000000000 ,20005.0000000000 ,20019.0000000000 ,20017.0000000000 ,2.0000000000 ,14.0000000000 ,19.0000000000 ,5.0000000000 ,1.0000000000 ,1.0000000000 ,1.0000000000 ,0.0000000000 ,0.0000000000 ,3.0000000000 ,6.0000000000 ,1.0000000000 ,21.0000000000 ,28.0000000000 ,17.0000000000 ,1.0000000000 ,1.0000000000 ,       NaN ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,       NaN ,0.0000000000 ,0.0000000000 ,0.0000000000 ,       NaN ,0.0000000000 ,0.0000000000 , 
20150226.0000000000 ,10.0000000000 ,56.0000000000 ,100.0000000000 ,160.0000000000 ,2.0000000000 ,50.0000000000 ,0.0000000000 ,2.2500000000 ,2.7500000000 ,3.5000000000 ,5.5000000000 ,2.2000000000 ,2.5000000000 ,3.0000000000 ,4.0000000000 ,20005.0000000000 ,20020.0000000000 ,20018.0000000000 ,2.0000000000 ,14.0000000000 ,20.0000000000 ,5.0000000000 ,0.0000000000 ,0.0000000000 ,1.0000000000 ,0.0000000000 ,0.0000000000 ,3.0000000000 ,6.0000000000 ,1.0000000000 ,21.0000000000 ,28.0000000000 ,18.0000000000 ,1.0000000000 ,1.0000000000 ,       NaN ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,       NaN ,0.0000000000 ,0.0000000000 ,0.0000000000 ,       NaN ,0.0000000000 ,0.0000000000 , 
20150226.0000000000 ,10.0000000000 ,56.0000000000 ,100.0000000000 ,160.0000000000 ,2.0000000000 ,50.0000000000 ,0.0000000000 ,2.2500000000 ,2.7500000000 ,3.5000000000 ,5.5000000000 ,2.2000000000 ,2.5000000000 ,3.0000000000 ,4.0000000000 ,20001.0000000000 ,20001.0000000000 ,20002.0000000000 ,2.0000000000 ,15.0000000000 ,1.0000000000 ,1.0000000000 ,1.0000000000 ,1.0000000000 ,2.0000000000 ,0.0000000000 ,1.0000000000 ,1.0000000000 ,15.0000000000 ,2.0000000000 ,20.0000000000 ,23.0000000000 ,2.0000000000 ,0.0000000000 ,0.0000000000 ,       NaN ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,       NaN ,0.0000000000 ,0.0000000000 ,0.0000000000 ,       NaN ,0.0000000000 ,0.0000000000 , 
20150226.0000000000 ,10.0000000000 ,56.0000000000 ,100.0000000000 ,160.0000000000 ,2.0000000000 ,50.0000000000 ,0.0000000000 ,2.2500000000 ,2.7500000000 ,3.5000000000 ,5.5000000000 ,2.2000000000 ,2.5000000000 ,3.0000000000 ,4.0000000000 ,20001.0000000000 ,20002.0000000000 ,20001.0000000000 ,2.0000000000 ,15.0000000000 ,2.0000000000 ,1.0000000000 ,0.0000000000 ,0.0000000000 ,2.0000000000 ,0.0000000000 ,1.0000000000 ,1.0000000000 ,15.0000000000 ,2.0000000000 ,20.0000000000 ,23.0000000000 ,1.0000000000 ,1.0000000000 ,1.0000000000 ,       NaN ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,       NaN ,0.0000000000 ,0.0000000000 ,0.0000000000 ,       NaN ,0.0000000000 ,0.0000000000 , 
20150226.0000000000 ,10.0000000000 ,56.0000000000 ,100.0000000000 ,160.0000000000 ,2.0000000000 ,50.0000000000 ,0.0000000000 ,2.2500000000 ,2.7500000000 ,3.5000000000 ,5.5000000000 ,2.2000000000 ,2.5000000000 ,3.0000000000 ,4.0000000000 ,20001.0000000000 ,20003.0000000000 ,20004.0000000000 ,2.0000000000 ,15.0000000000 ,3.0000000000 ,1.0000000000 ,0.0000000000 ,0.0000000000 ,2.0000000000 ,0.0000000000 ,1.0000000000 ,1.0000000000 ,15.0000000000 ,2.0000000000 ,20.0000000000 ,23.0000000000 ,4.0000000000 ,1.0000000000 ,0.0000000000 ,       NaN ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,       NaN ,0.0000000000 ,0.0000000000 ,0.0000000000 ,       NaN ,0.0000000000 ,0.0000000000 , 
20150226.0000000000 ,10.0000000000 ,56.0000000000 ,100.0000000000 ,160.0000000000 ,2.0000000000 ,50.0000000000 ,0.0000000000 ,2.2500000000 ,2.7500000000 ,3.5000000000 ,5.5000000000 ,2.2000000000 ,2.5000000000 ,3.0000000000 ,4.0000000000 ,20001.0000000000 ,20004.0000000000 ,20003.0000000000 ,2.0000000000 ,15.0000000000 ,4.0000000000 ,1.0000000000 ,1.0000000000 ,0.0000000000 ,2.0000000000 ,0.0000000000 ,1.0000000000 ,1.0000000000 ,15.0000000000 ,2.0000000000 ,20.0000000000 ,23.0000000000 ,3.0000000000 ,0.0000000000 ,0.0000000000 ,       NaN ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,       NaN ,0.0000000000 ,0.0000000000 ,0.0000000000 ,       NaN ,0.0000000000 ,0.0000000000 , 
20150226.0000000000 ,10.0000000000 ,56.0000000000 ,100.0000000000 ,160.0000000000 ,2.0000000000 ,50.0000000000 ,0.0000000000 ,2.2500000000 ,2.7500000000 ,3.5000000000 ,5.5000000000 ,2.2000000000 ,2.5000000000 ,3.0000000000 ,4.0000000000 ,20002.0000000000 ,20005.0000000000 ,20008.0000000000 ,2.0000000000 ,15.0000000000 ,5.0000000000 ,2.0000000000 ,1.0000000000 ,1.0000000000 ,1.0000000000 ,1.0000000000 ,0.0000000000 ,2.0000000000 ,14.0000000000 ,5.0000000000 ,21.0000000000 ,20.0000000000 ,8.0000000000 ,0.0000000000 ,1.0000000000 ,       NaN ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,       NaN ,0.0000000000 ,0.0000000000 ,0.0000000000 ,       NaN ,0.0000000000 ,0.0000000000 , 
20150226.0000000000 ,10.0000000000 ,56.0000000000 ,100.0000000000 ,160.0000000000 ,2.0000000000 ,50.0000000000 ,0.0000000000 ,2.2500000000 ,2.7500000000 ,3.5000000000 ,5.5000000000 ,2.2000000000 ,2.5000000000 ,3.0000000000 ,4.0000000000 ,20002.0000000000 ,20006.0000000000 ,20007.0000000000 ,2.0000000000 ,15.0000000000 ,6.0000000000 ,2.0000000000 ,0.0000000000 ,0.0000000000 ,1.0000000000 ,1.0000000000 ,0.0000000000 ,2.0000000000 ,14.0000000000 ,5.0000000000 ,21.0000000000 ,20.0000000000 ,7.0000000000 ,1.0000000000 ,1.0000000000 ,       NaN ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,       NaN ,0.0000000000 ,0.0000000000 ,0.0000000000 ,       NaN ,0.0000000000 ,0.0000000000 , 
20150226.0000000000 ,10.0000000000 ,56.0000000000 ,100.0000000000 ,160.0000000000 ,2.0000000000 ,50.0000000000 ,0.0000000000 ,2.2500000000 ,2.7500000000 ,3.5000000000 ,5.5000000000 ,2.2000000000 ,2.5000000000 ,3.0000000000 ,4.0000000000 ,20002.0000000000 ,20007.0000000000 ,20006.0000000000 ,2.0000000000 ,15.0000000000 ,7.0000000000 ,2.0000000000 ,1.0000000000 ,1.0000000000 ,1.0000000000 ,1.0000000000 ,0.0000000000 ,2.0000000000 ,14.0000000000 ,5.0000000000 ,21.0000000000 ,20.0000000000 ,6.0000000000 ,0.0000000000 ,0.0000000000 ,       NaN ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,       NaN ,0.0000000000 ,0.0000000000 ,0.0000000000 ,       NaN ,0.0000000000 ,0.0000000000 , 
20150226.0000000000 ,10.0000000000 ,56.0000000000 ,100.0000000000 ,160.0000000000 ,2.0000000000 ,50.0000000000 ,0.0000000000 ,2.2500000000 ,2.7500000000 ,3.5000000000 ,5.5000000000 ,2.2000000000 ,2.5000000000 ,3.0000000000 ,4.0000000000 ,20002.0000000000 ,20008.0000000000 ,20005.0000000000 ,2.0000000000 ,15.0000000000 ,8.0000000000 ,2.0000000000 ,0.0000000000 ,1.0000000000 ,1.0000000000 ,1.0000000000 ,0.0000000000 ,2.0000000000 ,14.0000000000 ,5.0000000000 ,21.0000000000 ,20.0000000000 ,5.0000000000 ,1.0000000000 ,1.0000000000 ,       NaN ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,       NaN ,0.0000000000 ,0.0000000000 ,0.0000000000 ,       NaN ,0.0000000000 ,0.0000000000 , 
20150226.0000000000 ,10.0000000000 ,56.0000000000 ,100.0000000000 ,160.0000000000 ,2.0000000000 ,50.0000000000 ,0.0000000000 ,2.2500000000 ,2.7500000000 ,3.5000000000 ,5.5000000000 ,2.2000000000 ,2.5000000000 ,3.0000000000 ,4.0000000000 ,20003.0000000000 ,20009.0000000000 ,20010.0000000000 ,2.0000000000 ,15.0000000000 ,9.0000000000 ,3.0000000000 ,1.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,2.0000000000 ,2.0000000000 ,7.0000000000 ,5.0000000000 ,29.0000000000 ,19.0000000000 ,10.0000000000 ,1.0000000000 ,1.0000000000 ,       NaN ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,       NaN ,0.0000000000 ,0.0000000000 ,0.0000000000 ,       NaN ,0.0000000000 ,0.0000000000 , 
20150226.0000000000 ,10.0000000000 ,56.0000000000 ,100.0000000000 ,160.0000000000 ,2.0000000000 ,50.0000000000 ,0.0000000000 ,2.2500000000 ,2.7500000000 ,3.5000000000 ,5.5000000000 ,2.2000000000 ,2.5000000000 ,3.0000000000 ,4.0000000000 ,20003.0000000000 ,20010.0000000000 ,20009.0000000000 ,2.0000000000 ,15.0000000000 ,10.0000000000 ,3.0000000000 ,1.0000000000 ,1.0000000000 ,0.0000000000 ,0.0000000000 ,2.0000000000 ,2.0000000000 ,7.0000000000 ,5.0000000000 ,29.0000000000 ,19.0000000000 ,9.0000000000 ,1.0000000000 ,0.0000000000 ,       NaN ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,       NaN ,0.0000000000 ,0.0000000000 ,0.0000000000 ,       NaN ,0.0000000000 ,0.0000000000 , 
20150226.0000000000 ,10.0000000000 ,56.0000000000 ,100.0000000000 ,160.0000000000 ,2.0000000000 ,50.0000000000 ,0.0000000000 ,2.2500000000 ,2.7500000000 ,3.5000000000 ,5.5000000000 ,2.2000000000 ,2.5000000000 ,3.0000000000 ,4.0000000000 ,20003.0000000000 ,20011.0000000000 ,20012.0000000000 ,2.0000000000 ,15.0000000000 ,11.0000000000 ,3.0000000000 ,1.0000000000 ,1.0000000000 ,0.0000000000 ,0.0000000000 ,2.0000000000 ,2.0000000000 ,7.0000000000 ,5.0000000000 ,29.0000000000 ,19.0000000000 ,12.0000000000 ,1.0000000000 ,0.0000000000 ,       NaN ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,       NaN ,0.0000000000 ,0.0000000000 ,0.0000000000 ,       NaN ,0.0000000000 ,0.0000000000 , 
20150226.0000000000 ,10.0000000000 ,56.0000000000 ,100.0000000000 ,160.0000000000 ,2.0000000000 ,50.0000000000 ,0.0000000000 ,2.2500000000 ,2.7500000000 ,3.5000000000 ,5.5000000000 ,2.2000000000 ,2.5000000000 ,3.0000000000 ,4.0000000000 ,20003.0000000000 ,20012.0000000000 ,20011.0000000000 ,2.0000000000 ,15.0000000000 ,12.0000000000 ,3.0000000000 ,1.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,2.0000000000 ,2.0000000000 ,7.0000000000 ,5.0000000000 ,29.0000000000 ,19.0000000000 ,11.0000000000 ,1.0000000000 ,1.0000000000 ,       NaN ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,       NaN ,0.0000000000 ,0.0000000000 ,0.0000000000 ,       NaN ,0.0000000000 ,0.0000000000 , 
20150226.0000000000 ,10.0000000000 ,56.0000000000 ,100.0000000000 ,160.0000000000 ,2.0000000000 ,50.0000000000 ,0.0000000000 ,2.2500000000 ,2.7500000000 ,3.5000000000 ,5.5000000000 ,2.2000000000 ,2.5000000000 ,3.0000000000 ,4.0000000000 ,20004.0000000000 ,20013.0000000000 ,20015.0000000000 ,2.0000000000 ,15.0000000000 ,13.0000000000 ,4.0000000000 ,0.0000000000 ,0.0000000000 ,1.0000000000 ,0.0000000000 ,1.0000000000 ,2.0000000000 ,15.0000000000 ,3.0000000000 ,22.0000000000 ,20.0000000000 ,15.0000000000 ,1.0000000000 ,1.0000000000 ,       NaN ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,       NaN ,0.0000000000 ,0.0000000000 ,0.0000000000 ,       NaN ,0.0000000000 ,0.0000000000 , 
20150226.0000000000 ,10.0000000000 ,56.0000000000 ,100.0000000000 ,160.0000000000 ,2.0000000000 ,50.0000000000 ,0.0000000000 ,2.2500000000 ,2.7500000000 ,3.5000000000 ,5.5000000000 ,2.2000000000 ,2.5000000000 ,3.0000000000 ,4.0000000000 ,20004.0000000000 ,20014.0000000000 ,20016.0000000000 ,2.0000000000 ,15.0000000000 ,14.0000000000 ,4.0000000000 ,1.0000000000 ,0.0000000000 ,1.0000000000 ,0.0000000000 ,1.0000000000 ,2.0000000000 ,15.0000000000 ,3.0000000000 ,22.0000000000 ,20.0000000000 ,16.0000000000 ,1.0000000000 ,1.0000000000 ,       NaN ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,       NaN ,0.0000000000 ,0.0000000000 ,0.0000000000 ,       NaN ,0.0000000000 ,0.0000000000 , 
20150226.0000000000 ,10.0000000000 ,56.0000000000 ,100.0000000000 ,160.0000000000 ,2.0000000000 ,50.0000000000 ,0.0000000000 ,2.2500000000 ,2.7500000000 ,3.5000000000 ,5.5000000000 ,2.2000000000 ,2.5000000000 ,3.0000000000 ,4.0000000000 ,20004.0000000000 ,20015.0000000000 ,20013.0000000000 ,2.0000000000 ,15.0000000000 ,15.0000000000 ,4.0000000000 ,1.0000000000 ,1.0000000000 ,1.0000000000 ,0.0000000000 ,1.0000000000 ,2.0000000000 ,15.0000000000 ,3.0000000000 ,22.0000000000 ,20.0000000000 ,13.0000000000 ,0.0000000000 ,0.0000000000 ,       NaN ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,       NaN ,0.0000000000 ,0.0000000000 ,0.0000000000 ,       NaN ,0.0000000000 ,0.0000000000 , 
20150226.0000000000 ,10.0000000000 ,56.0000000000 ,100.0000000000 ,160.0000000000 ,2.0000000000 ,50.0000000000 ,0.0000000000 ,2.2500000000 ,2.7500000000 ,3.5000000000 ,5.5000000000 ,2.2000000000 ,2.5000000000 ,3.0000000000 ,4.0000000000 ,20004.0000000000 ,20016.0000000000 ,20014.0000000000 ,2.0000000000 ,15.0000000000 ,16.0000000000 ,4.0000000000 ,1.0000000000 ,1.0000000000 ,1.0000000000 ,0.0000000000 ,1.0000000000 ,2.0000000000 ,15.0000000000 ,3.0000000000 ,22.0000000000 ,20.0000000000 ,14.0000000000 ,1.0000000000 ,0.0000000000 ,       NaN ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,       NaN ,0.0000000000 ,0.0000000000 ,0.0000000000 ,       NaN ,0.0000000000 ,0.0000000000 , 
20150226.0000000000 ,10.0000000000 ,56.0000000000 ,100.0000000000 ,160.0000000000 ,2.0000000000 ,50.0000000000 ,0.0000000000 ,2.2500000000 ,2.7500000000 ,3.5000000000 ,5.5000000000 ,2.2000000000 ,2.5000000000 ,3.0000000000 ,4.0000000000 ,20005.0000000000 ,20017.0000000000 ,20019.0000000000 ,2.0000000000 ,15.0000000000 ,17.0000000000 ,5.0000000000 ,1.0000000000 ,1.0000000000 ,0.0000000000 ,0.0000000000 ,2.0000000000 ,2.0000000000 ,6.0000000000 ,1.0000000000 ,23.0000000000 ,30.0000000000 ,19.0000000000 ,1.0000000000 ,1.0000000000 ,       NaN ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,       NaN ,0.0000000000 ,0.0000000000 ,0.0000000000 ,       NaN ,0.0000000000 ,0.0000000000 , 
20150226.0000000000 ,10.0000000000 ,56.0000000000 ,100.0000000000 ,160.0000000000 ,2.0000000000 ,50.0000000000 ,0.0000000000 ,2.2500000000 ,2.7500000000 ,3.5000000000 ,5.5000000000 ,2.2000000000 ,2.5000000000 ,3.0000000000 ,4.0000000000 ,20005.0000000000 ,20018.0000000000 ,20020.0000000000 ,2.0000000000 ,15.0000000000 ,18.0000000000 ,5.0000000000 ,1.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,2.0000000000 ,2.0000000000 ,6.0000000000 ,1.0000000000 ,23.0000000000 ,30.0000000000 ,20.0000000000 ,1.0000000000 ,0.0000000000 ,       NaN ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,0.0000000000 ,       NaN ,0.0000000000 ,0.0000000000 ,0.0000000000 ,       NaN ,0.0000000000 ,0.0000000000 , 
